year,l_under_0.1,l_0.2-0.4,l_0.5-0.7,l_0.8-1.0,l_1.1-1.5,l_1.6-2.0
2013-04-22,133629.1384153496,814666.5521510418,2169670.821858334,4575450.071954321,3678166.0659118374,128621.14469053257
2013-04-23,133620.4367186919,814718.2059353234,2169992.1191653493,4576301.412091578,3678827.963749509,128620.46862306417
2013-04-24,133611.67034591708,814770.2342398597,2170314.7939143246,4577156.597737729,3679492.976869368,128619.86861927347
2013-04-25,133602.8392970251,814822.6370646511,2170638.8461052594,4578015.628892772,3680161.105271412,128619.34467916041
2013-04-26,133593.9435720159,814875.4144096972,2170964.275738153,4578878.505556708,3680832.3489556424,128618.89680272507
2013-04-27,133584.98317088955,814928.5662749981,2171291.082813007,4579745.227729538,3681506.707922059,128618.5249899674
2013-04-28,133575.95809364604,814982.092660554,2171619.2673298204,4580615.795411263,3682184.182170663,128618.22924088742
2013-04-29,133566.86834028532,815035.9935663646,2171948.829288593,4581490.208601879,3682864.7717014523,128618.0095554851
2013-04-30,133557.71391080745,815090.2689924302,2172279.768689325,4582368.467301389,3683548.476514428,128617.86593376049
2013-05-01,133548.4948052124,815144.9189387506,2172612.085532017,4583250.571509793,3684235.29660959,128617.79837571355
2013-05-02,133539.2110235002,815199.9434053259,2172945.779816668,4584136.52122709,3684925.231986939,128617.8068813443
2013-05-03,133529.86256567077,815255.342392156,2173280.8515432784,4585026.31645328,3685618.282646473,128617.89145065269
2013-05-04,133520.44943172424,815311.1158992411,2173617.3007118497,4585919.957188364,3686314.448588194,128618.05208363882
2013-05-05,133510.97162166046,815367.2639265808,2173955.127322379,4586817.44343234,3687013.7298121005,128618.28878030261
2013-05-06,133501.4291354796,815423.7864741758,2174294.3313748688,4587718.775185212,3687716.1263181944,128618.6015406441
2013-05-07,133491.82197318148,815480.6835420253,2174634.9128693175,4588623.952446975,3688421.6381064737,128618.99036466324
2013-05-08,133482.15013476618,815537.9551301296,2174976.8718057256,4589532.975217632,3689130.265176939,128619.45525236006
2013-05-09,133472.41362023377,815595.6012384889,2175320.2081840932,4590445.843497183,3689842.007529592,128619.9962037346
2013-05-10,133462.61242958414,815653.621867103,2175664.9220044212,4591362.557285626,3690556.865164429,128620.6132187868
2013-05-11,133452.7465628174,815712.0170159722,2176011.0132667082,4592283.116582964,3691274.838081454,128621.3062975167
2013-05-12,133442.81601993344,815770.7866850959,2176358.481970954,4593207.521389195,3691995.9262806647,128622.07543992427
2013-05-13,133432.8208009323,815829.9308744746,2176707.32811716,4594135.771704318,3692720.129762062,128622.92064600952
2013-05-14,133422.760905814,815889.4495841083,2177057.551705326,4595067.867528336,3693447.448525646,128623.84191577247
2013-05-15,133412.6363345785,815949.3428139966,2177409.1527354512,4596003.808861246,3694177.882571415,128624.83924921305
2013-05-16,133402.44708722588,816009.61056414,2177762.131207536,4596943.595703051,3694911.431899371,128625.91264633139
2013-05-17,133392.19316375605,816070.2528345381,2178116.4871215797,4597887.228053749,3695648.0965095125,128627.06210712735
2013-05-18,133381.87456416906,816131.2696251912,2178472.2204775834,4598834.705913339,3696387.8764018407,128628.28763160101
2013-05-19,133371.49128846492,816192.6609360992,2178829.331275547,4599786.029281824,3697130.771576356,128629.58921975238
2013-05-20,133361.04333664355,816254.4267672619,2179187.819515469,4600741.198159201,3697876.782033057,128630.96687158139
2013-05-21,133350.53070870502,816316.5671186794,2179547.685197351,4601700.212545471,3698625.907771943,128632.4205870881
2013-05-22,133339.95340464936,816379.0819903521,2179908.9283211934,4602663.072440636,3699378.1487930175,128633.95036627252
2013-05-23,133329.31142447647,816441.9713822792,2180271.548886994,4603629.7778446935,3700133.5050962763,128635.55620913458
2013-05-24,133318.60476818646,816505.2352944615,2180635.546894755,4604600.328757645,3700891.9766817223,128637.23811567435
2013-05-25,133307.83343577926,816568.8737268986,2181000.9223444755,4605574.72517949,3701653.5635493547,128638.99608589179
2013-05-26,133296.99742725486,816632.8866795904,2181367.6752361553,4606552.967110228,3702418.2656991733,128640.83011978693
2013-05-27,133286.0967426133,816697.2741525371,2181735.8055697945,4607535.054549858,3703186.0831311774,128642.74021735971
2013-05-28,133275.13138185456,816762.0361457388,2182105.313345393,4608520.987498382,3703957.0158453677,128644.7263786102
2013-05-29,133264.10134497867,816827.1726591953,2182476.1985629518,4609510.7659558,3704731.0638417453,128646.78860353839
2013-05-30,133253.0066319856,816892.6836929068,2182848.46122247,4610504.389922112,3705508.227120309,128648.92689214424
2013-05-31,133241.84724287534,816958.5692468728,2183222.1013239473,4611501.859397316,3706288.5056810584,128651.14124442778
2013-06-01,133230.62317764794,817024.8293210941,2183597.1188673843,4612503.174381414,3707071.899523995,128653.431660389
2013-06-02,133219.33443630332,817091.4639155698,2183973.51385278,4613508.3348744055,3707858.4086491163,128655.79814002791
2013-06-03,133207.98101884156,817158.4730303006,2184351.2862801366,4614517.34087629,3708648.033056425,128658.24068334448
2013-06-04,133196.5629252626,817225.8566652862,2184730.436149452,4615530.192387068,3709440.7727459194,128660.75929033876
2013-06-05,133185.0801555665,817293.6148205268,2185110.963460727,4616546.889406739,3710236.6277176,128663.35396101073
2013-06-06,133173.5327097532,817361.7474960221,2185492.8682139614,4617567.431935304,3711035.5979714673,128666.02469536035
2013-06-07,133161.92058782277,817430.2546917724,2185876.150409156,4618591.819972763,3711837.6835075207,128668.77149338766
2013-06-08,133150.2437897751,817499.1364077774,2186260.8100463087,4619620.053519113,3712642.88432576,128671.59435509265
2013-06-09,133138.50231561027,817568.3926440374,2186646.847125422,4620652.132574359,3713451.2004261855,128674.49328047533
2013-06-10,133126.69616532832,817638.0234005522,2187034.261646495,4621688.057138497,3714262.6318087988,128677.4682695357
2013-06-11,133114.82533892916,817708.028677322,2187423.0536095276,4622727.827211529,3715077.178473597,128680.51932227376
2013-06-12,133102.88983641283,817778.4084743464,2187813.223014519,4623771.442793453,3715894.8404205814,128683.6464386895
2013-06-13,133090.8896577793,817849.1627916257,2188204.76986147,4624818.903884271,3716715.6176497517,128686.84961878287
2013-06-14,133078.82480302863,817920.2916291599,2188597.694150381,4625870.210483983,3717539.5101611093,128690.12886255397
2013-06-15,133066.69527216078,817991.7949869491,2188991.995881251,4626925.362592589,3718366.5179546527,128693.48417000278
2013-06-16,133054.50106517578,818063.6728649931,2189387.675054081,4627984.360210087,3719196.641030383,128696.91554112923
2013-06-17,133042.2421820736,818135.9252632919,2189784.73166887,4629047.203336479,3720029.8793882984,128700.42297593338
2013-06-18,133029.91862285417,818208.5521818455,2190183.1657256186,4630113.891971763,3720866.2330284,128704.00647441516
2013-06-19,133017.53038751768,818281.5536206542,2190582.9772243276,4631184.426115943,3721705.7019506893,128707.66603657472
2013-06-20,133005.07747606392,818354.9295797175,2190984.166164995,4632258.805769013,3722548.2861551633,128711.40166241187
2013-06-21,132992.55988849304,818428.6800590358,2191386.732547622,4633337.030930979,3723393.985641824,128715.21335192674
2013-06-22,132979.97762480497,818502.8050586089,2191790.6763722096,4634419.101601838,3724242.8004106716,128719.10110511933
2013-06-23,132967.33068499976,818577.3045784369,2192195.997638756,4635505.017781591,3725094.7304617055,128723.06492198956
2013-06-24,132954.61906907734,818652.1786185198,2192602.696347262,4636594.779470237,3725949.775794925,128727.10480253749
2013-06-25,132941.84277703776,818727.4271788574,2193010.7724977275,4637688.386667775,3726807.9364103302,128731.22074676308
2013-06-26,132929.001808881,818803.05025945,2193420.2260901523,4638785.839374207,3727669.212307923,128735.41275466637
