year,r_under_0.1,r_0.2-0.4,r_0.5-0.7,r_0.8-1.0,r_1.1-1.5,r_1.6-2.0
2014-10-14,149480.7339717664,936884.8716037121,2574339.3796702605,5521368.062964537,4367720.929260733,126500.91164571227
2014-10-15,149514.41863892603,937121.0541249715,2575181.6770077986,5523206.88424854,4369067.178669052,126533.10514010813
2014-10-16,149547.95730716415,937356.2190250746,2576021.498243637,5525040.902889116,4370408.680387494,126565.13433794347
2014-10-17,149581.34997648065,937590.3663040211,2576858.8433777755,5526870.118886264,4371745.434416057,126596.99923921829
2014-10-18,149614.59664687558,937823.495961811,2577693.712410215,5528694.532239982,4373077.44075474,126628.69984393257
2014-10-19,149647.69731834895,938055.6079984445,2578526.1053409553,5530514.142950274,4374404.699403543,126660.23615208629
2014-10-20,149680.65199090072,938286.7024139212,2579356.0221699956,5532328.951017138,4375727.210362467,126691.60816367951
2014-10-21,149713.4606645309,938516.7792082417,2580183.4628973375,5534138.9564405745,4377044.973631512,126722.81587871221
2014-10-22,149746.12333923957,938745.8383814056,2581008.4275229797,5535944.159220583,4378357.989210678,126753.85929718439
2014-10-23,149778.64001502658,938973.879933413,2581830.916046922,5537744.5593571635,4379666.257099965,126784.73841909601
2014-10-24,149811.01069189206,939200.903864264,2582650.9284691657,5539540.1568503175,4380969.777299372,126815.45324444716
2014-10-25,149843.23536983595,939426.9101739584,2583468.4647897095,5541330.951700043,4382268.5498089,126846.00377323774
2014-10-26,149875.31404885827,939651.8988624964,2584283.5250085546,5543116.943906341,4383562.574628548,126876.39000546781
2014-10-27,149907.24672895903,939875.8699298776,2585096.1091256994,5544898.133469211,4384851.851758318,126906.61194113732
2014-10-28,149939.0334101382,940098.8233761026,2585906.2171411454,5546674.520388654,4386136.381198208,126936.66958024634
2014-10-29,149970.67409239573,940320.7592011706,2586713.8490548916,5548446.1046646675,4387416.162948217,126966.56292279478
2014-10-30,150002.16877573176,940541.6774050827,2587519.0048669395,5550212.886297256,4388691.19700835,126996.29196878277
2014-10-31,150033.5174601462,940761.577987838,2588321.6845772867,5551974.8652864145,4389961.483378602,127025.85671821017
2014-11-01,150064.72014563903,940980.4609494366,2589121.8881859356,5553732.041632147,4391227.022058975,127055.25717107707
2014-11-02,150095.77683221034,941198.326289879,2589919.615692885,5555484.415334451,4392487.813049468,127084.49332738345
2014-11-03,150126.68751986,941415.1740091648,2590714.867098134,5557231.986393327,4393743.856350083,127113.56518712928
2014-11-04,150157.4522085881,941631.0041072939,2591507.6424016845,5558974.754808775,4394995.151960818,127142.47275031458
2014-11-05,150188.07089839465,941845.8165842667,2592297.9416035353,5560712.720580796,4396241.699881674,127171.21601693936
2014-11-06,150218.54358927967,942059.6114400832,2593085.7647036877,5562445.883709391,4397483.500112651,127199.79498700364
2014-11-07,150248.870281243,942272.3886747428,2593871.1117021395,5564174.244194555,4398720.552653747,127228.20966050735
2014-11-08,150279.05097428485,942484.148288246,2594653.982598893,5565897.802036294,4399952.857504966,127256.46003745055
2014-11-09,150309.08566840505,942694.8902805927,2595434.377393946,5567616.557234603,4401180.414666304,127284.54611783323
2014-11-10,150338.97436360372,942904.6146517829,2596212.296087301,5569330.509789486,4402403.2241377635,127312.46790165539
2014-11-11,150368.7170598808,943113.3214018164,2596987.7386789555,5571039.65970094,4403621.285919343,127340.22538891698
2014-11-12,150398.31375723626,943321.0105306937,2597760.7051689103,5572744.006968967,4404834.600011044,127367.81857961806
2014-11-13,150427.7644556702,943527.6820384143,2598531.195557167,5574443.551593566,4406043.166412866,127395.24747375865
2014-11-14,150457.06915518254,943733.3359249786,2599299.2098437236,5576138.293574738,4407246.985124809,127422.51207133867
2014-11-15,150486.2278557733,943937.9721903862,2600064.748028581,5577828.232912482,4408446.056146871,127449.61237235818
2014-11-16,150515.24055744254,944141.5908346374,2600827.810111739,5579513.3696067985,4409640.379479054,127476.54837681717
2014-11-17,150544.10726019013,944344.1918577319,2601588.396093198,5581193.703657688,4410829.955121359,127503.32008471563
2014-11-18,150572.82796401615,944545.77525967,2602346.5059729572,5582869.235065148,4412014.783073785,127529.92749605355
2014-11-19,150601.40266892064,944746.3410404518,2603102.139751018,5584539.963829183,4413194.86333633,127556.37061083097
2014-11-20,150629.8313749035,944945.8892000767,2603855.297427378,5586205.8899497865,4414370.195908997,127582.64942904781
2014-11-21,150658.1140819648,945144.4197385453,2604605.979002039,5587867.013426964,4415540.780791784,127608.76395070416
2014-11-22,150686.2507901045,945341.9326558574,2605354.184475001,5589523.334260714,4416706.617984693,127634.71417579998
2014-11-23,150714.24149932264,945538.4279520127,2606099.913846263,5591174.852451036,4417867.70748772,127660.50010433525
2014-11-24,150742.08620961924,945733.9056270118,2606843.167115826,5592821.567997931,4419024.04930087,127686.12173631001
2014-11-25,150769.7849209942,945928.3656808543,2607583.94428369,5594463.480901398,4420175.643424139,127711.57907172423
2014-11-26,150797.33763344766,946121.8081135405,2608322.245349855,5596100.591161437,4421322.489857531,127736.87211057797
2014-11-27,150824.74434697948,946314.23292507,2609058.07031432,5597732.898778049,4422464.5886010425,127762.00085287113
2014-11-28,150852.00506158976,946505.640115443,2609791.419177086,5599360.403751234,4423601.939654675,127786.9652986038
2014-11-29,150879.11977727842,946696.0296846593,2610522.291938152,5600983.106080988,4424734.543018428,127811.7654477759
2014-11-30,150906.0884940455,946885.4016327194,2611250.688597519,5602601.005767317,4425862.398692301,127836.4013003875
2014-12-01,150932.91121189104,947073.7559596228,2611976.6091551865,5604214.102810218,4426985.506676296,127860.87285643857
2014-12-02,150959.587930815,947261.0926653696,2612700.053611154,5605822.39720969,4428103.866970411,127885.18011592909
2014-12-03,150986.1186508174,947447.4117499603,2613421.0219654236,5607425.888965736,4429217.479574647,127909.32307885913
2014-12-04,151012.5033718982,947632.7132133942,2614139.5142179937,5609024.578078354,4430326.344489004,127933.30174522863
2014-12-05,151038.7420940574,947816.9970556715,2614855.5303688636,5610618.464547543,4431430.461713481,127957.11611503757
2014-12-06,151064.83481729505,948000.2632767924,2615569.0704180347,5612207.548373306,4432529.8312480785,127980.76618828598
2014-12-07,151090.78154161107,948182.5118767568,2616280.134365506,5613791.82955564,4433624.453092798,128004.25196497388
2014-12-08,151116.58226700558,948363.7428555646,2616988.722211278,5615371.308094546,4434714.327247636,128027.57344510125
2014-12-09,151142.2369934785,948543.956213216,2617694.8339553503,5616945.983990026,4435799.4537125975,128050.73062866811
2014-12-10,151167.74572102982,948723.1519497108,2618398.469597724,5618515.857242078,4436879.832487678,128073.72351567443
2014-12-11,151193.10844965957,948901.3300650491,2619099.629138398,5620080.9278507,4437955.463572879,128096.55210612022
2014-12-12,151218.32517936776,949078.4905592311,2619798.312577373,5621641.195815898,4439026.346968203,128119.2164000055
2014-12-13,151243.39591015436,949254.6334322563,2620494.5199146476,5623196.661137664,4440092.482673645,128141.71639733021
2014-12-14,151268.32064201936,949429.758684125,2621188.2511502234,5624747.323816004,4441153.870689209,128164.05209809443
2014-12-15,151293.0993749628,949603.8663148374,2621879.5062841005,5626293.183850918,4442210.511014893,128186.22350229809
2014-12-16,151317.73210898467,949776.9563243932,2622568.2853162778,5627834.241242403,4443262.403650699,128208.23060994127
2014-12-17,151342.21884408497,949949.0287127924,2623254.5882467553,5629370.495990462,4444309.548596625,128230.0734210239
2014-12-18,151366.55958026368,950120.0834800352,2623938.415075534,5630901.948095091,4445351.945852671,128251.751935546
2014-12-19,151390.7543175208,950290.1206261215,2624619.7658026125,5632428.597556293,4446389.595418839,128273.26615350756
2014-12-20,151414.80305585638,950459.1401510512,2625298.640427993,5633950.444374068,4447422.497295126,128294.61607490861
2014-12-21,151438.70579527033,950627.1420548243,2625975.038951673,5635467.488548414,4448450.651481535,128315.8016997491
2014-12-22,151462.46253576275,950794.1263374412,2626648.961373654,5636979.730079333,4449474.057978065,128336.82302802912
2014-12-23,151486.07327733355,950960.0929989013,2627320.4076939356,5638487.168966824,4450492.716784715,128357.68005974857
2014-12-24,151509.5380199828,951125.042039205,2627989.377912518,5639989.805210888,4451506.627901486,128378.37279490751
2014-12-25,151532.85676371047,951288.9734583521,2628655.872029401,5641487.638811525,4452515.791328377,128398.90123350591
2014-12-26,151556.02950851657,951451.8872563428,2629319.890044585,5642980.669768733,4453520.20706539,128419.26537554381
2014-12-27,151579.05625440108,951613.7834331768,2629981.4319580686,5644468.8980825115,4454519.875112522,128439.46522102112
2014-12-28,151601.93700136401,951774.6619888544,2630640.497769854,5645952.323752864,4455514.795469777,128459.50076993796
2014-12-29,151624.67174940536,951934.5229233755,2631297.0874799388,5647430.946779789,4456504.968137151,128479.37202229424
2014-12-30,151647.26049852517,952093.3662367403,2631951.2010883256,5648904.767163288,4457490.393114646,128499.07897809004
2014-12-31,151669.70324872335,952251.1919289484,2632602.8385950117,5650373.784903356,4458471.070402262,128518.62163732527
2015-01-01,151692.0,952408.0,2633252.0,5651838.0,4459447.0,128538.0
2015-01-02,151714.15075235505,952563.7904498951,2633898.6853032876,5653297.412453215,4460418.181907857,128557.21406611417
2015-01-03,151736.1555057885,952718.5632786336,2634542.894504876,5654752.022263,4461384.616125834,128576.2638356678
2015-01-04,151758.0142603004,952872.3184862155,2635184.627604766,5656201.829429359,4462346.302653933,128595.14930866096
2015-01-05,151779.72701589076,953025.0560726412,2635823.884602956,5657646.833952291,4463303.241492154,128613.87048509358
2015-01-06,151801.29377255947,953176.7760379104,2636460.6654994464,5659087.035831794,4464255.432640493,128632.42736496567
2015-01-07,151822.71453030664,953327.4783820228,2637094.970294238,5660522.43506787,4465202.876098954,128650.81994827719
2015-01-08,151843.9892891322,953477.163104979,2637726.79898733,5661953.031660517,4466145.571867536,128669.04823502821
2015-01-09,151865.11804903625,953625.8302067785,2638356.1515787225,5663378.825609738,4467083.519946239,128687.1122252187
2015-01-10,151886.10081001866,953773.4796874213,2638983.0280684154,5664799.816915531,4468016.720335062,128705.01191884867
2015-01-11,151906.93757207948,953920.1115469076,2639607.428456409,5666216.005577895,4468945.173034005,128722.74731591808
2015-01-12,151927.62833521876,954065.7257852375,2640229.352742703,5667627.391596832,4469868.878043069,128740.318416427
2015-01-13,151948.17309943648,954210.3224024111,2640848.8009272986,5669033.974972342,4470787.835362255,128757.72522037539
2015-01-14,151968.5718647326,954353.9013984281,2641465.7730101943,5670435.755704423,4471702.044991561,128774.96772776324
2015-01-15,151988.82463110716,954496.4627732886,2642080.268991391,5671832.733793079,4472611.506930987,128792.04593859059
2015-01-16,152008.9313985601,954638.0065269927,2642692.288870888,5673224.909238304,4473516.221180535,128808.95985285738
2015-01-17,152028.8921670915,954778.53265954,2643301.8326486857,5674612.282040103,4474416.187740203,128825.70947056366
2015-01-18,152048.7069367013,954918.041170931,2643908.9003247838,5675994.852198475,4475311.4066099925,128842.29479170941
2015-01-19,152068.37570738955,955056.5320611652,2644513.4918991826,5677372.619713418,4476201.877789902,128858.7158162946
2015-01-20,152087.8984791562,955194.005330243,2645115.607371882,5678745.584584934,4477087.601279932,128874.97254431932
2015-01-21,152107.27525200127,955330.4609781643,2645715.2467428823,5680113.746813021,4477968.577080083,128891.06497578346
2015-01-22,152126.50602592475,955465.8990049292,2646312.4100121832,5681477.106397682,4478844.805190355,128906.99311068711
2015-01-23,152145.59080092667,955600.3194105376,2646907.0971797844,5682835.6633389145,4479716.2856107475,128922.75694903021
2015-01-24,152164.52957700705,955733.7221949896,2647499.308245687,5684189.4176367195,4480583.018341261,128938.3564908128
2015-01-25,152183.3223541658,955866.1073582848,2648089.04320989,5685538.369291097,4481445.003381895,128953.79173603485
2015-01-26,152201.969132403,955997.4749004235,2648676.3020723932,5686882.518302046,4482302.240732649,128969.06268469637
2015-01-27,152220.4699117186,956127.8248214057,2649261.0848331973,5688221.864669568,4483154.730393524,128984.16933679736
2015-01-28,152238.82469211266,956257.1571212317,2649843.3914923016,5689556.408393662,4484002.472364521,128999.11169233784
2015-01-29,152257.0334735851,956385.4717999008,2650423.2220497066,5690886.149474327,4484845.466645637,129013.88975131777
2015-01-30,152275.09625613596,956512.7688574136,2651000.576505413,5692211.087911566,4485683.713236874,129028.50351373717
2015-01-31,152293.01303976524,956639.0482937698,2651575.454859419,5693531.2237053765,4486517.212138232,129042.95297959606
2015-02-01,152310.78382447298,956764.3101089693,2652147.8571117264,5694846.5568557605,4487345.963349711,129057.23814889441
2015-02-02,152328.40861025915,956888.5543030128,2652717.7832623343,5696157.087362717,4488169.966871311,129071.35902163228
2015-02-03,152345.88739712373,957011.7808758995,2653285.233311243,5697462.815226245,4488989.222703031,129085.31559780959
2015-02-04,152363.22018506672,957133.9898276298,2653850.207258452,5698763.740446345,4489803.730844872,129099.10787742634
2015-02-05,152380.40697408814,957255.1811582034,2654412.7051039618,5700059.863023017,4490613.491296834,129112.7358604826
2015-02-06,152397.44776418796,957375.3548676204,2654972.726847772,5701351.182956262,4491418.504058916,129126.19954697831
2015-02-07,152414.34255536622,957494.5109558811,2655530.2724898835,5702637.700246079,4492218.769131119,129139.4989369135
2015-02-08,152431.0913476229,957612.6494229853,2656085.342030295,5703919.414892467,4493014.286513443,129152.63403028816
2015-02-09,152447.69414095802,957729.7702689329,2656637.9354690076,5705196.326895429,4493805.056205888,129165.60482710232
2015-02-10,152464.15093537155,957845.873493724,2657188.0528060202,5706468.436254963,4494591.078208454,129178.41132735593
2015-02-11,152480.4617308635,957960.9590973586,2657735.6940413336,5707735.742971069,4495372.352521139,129191.053531049
2015-02-12,152496.62652743387,958075.0270798367,2658280.859174948,5708998.247043747,4496148.879143946,129203.53143818156
2015-02-13,152512.6453250827,958188.0774411585,2658823.5482068635,5710255.948473001,4496920.658076874,129215.8450487536
2015-02-14,152528.51812380986,958300.1101813235,2659363.7611370785,5711508.847258823,4497687.689319922,129227.9943627651
